id,store_id,product_option_id,type,reason,quantity,created_at,is_anomaly,anomaly_type,pred_anomaly
2178,1,7,OUT,SALE,12,2025-12-21,0,,0
2179,1,7,OUT,SALE,9,2025-12-22,0,,0
2180,1,7,OUT,SALE,10,2025-12-23,0,,0
2181,1,7,OUT,SALE,15,2025-12-24,0,,0
2182,1,7,OUT,SALE,17,2025-12-25,0,,0
2183,1,7,OUT,SALE,15,2025-12-26,0,,0
2184,1,7,OUT,SALE,11,2025-12-27,0,,0
2185,1,7,OUT,SALE,10,2025-12-28,0,,0
2186,1,7,OUT,SALE,10,2025-12-29,0,,0
2187,1,7,OUT,SALE,11,2025-12-30,0,,0
2188,1,7,OUT,SALE,9,2025-12-31,0,,0
2189,1,8,OUT,SALE,0,2025-01-01,1,DATA_ERROR,0
2190,1,8,OUT,SALE,17,2025-01-02,0,,0
2191,1,8,OUT,SALE,20,2025-01-03,0,,0
2192,1,8,OUT,SALE,24,2025-01-04,0,,0
2193,1,8,OUT,SALE,31,2025-01-05,0,,0
2194,1,8,OUT,SALE,18,2025-01-06,0,,0
2195,1,8,OUT,SALE,24,2025-01-07,0,,0
2196,1,8,OUT,SALE,23,2025-01-08,0,,0
2197,1,8,OUT,SALE,21,2025-01-09,0,,0
2198,1,8,OUT,SALE,25,2025-01-10,0,,0
2199,1,8,OUT,SALE,25,2025-01-11,0,,0
2200,1,8,OUT,SALE,25,2025-01-12,0,,0
2201,1,8,OUT,SALE,20,2025-01-13,0,,0
2202,1,8,OUT,SALE,24,2025-01-14,0,,0
2203,1,8,OUT,SALE,23,2025-01-15,0,,0
2204,1,8,OUT,SALE,19,2025-01-16,0,,0
2205,1,8,OUT,SALE,17,2025-01-17,0,,0
2206,1,8,OUT,SALE,23,2025-01-18,0,,0
2207,1,8,OUT,SALE,21,2025-01-19,0,,0
2208,1,8,OUT,SALE,20,2025-01-20,0,,0
2209,1,8,OUT,SALE,24,2025-01-21,0,,0
2210,1,8,OUT,SALE,19,2025-01-22,0,,0
2211,1,8,OUT,SALE,20,2025-01-23,0,,0
2212,1,8,OUT,SALE,21,2025-01-24,0,,0
2213,1,8,OUT,SALE,47,2025-01-25,0,,0
2214,1,8,OUT,SALE,31,2025-01-26,0,,0
2215,1,8,OUT,SALE,34,2025-01-27,0,,0
2216,1,8,OUT,SALE,38,2025-01-28,0,,0
2217,1,8,OUT,SALE,24,2025-01-29,0,,0
2218,1,8,OUT,SALE,19,2025-01-30,0,,0
2219,1,8,OUT,SALE,16,2025-01-31,0,,0
2220,1,8,OUT,SALE,26,2025-02-01,0,,0
2221,1,8,OUT,SALE,23,2025-02-02,0,,0
2222,1,8,OUT,SALE,18,2025-02-03,0,,0
2223,1,8,OUT,SALE,20,2025-02-04,0,,0
2224,1,8,OUT,SALE,21,2025-02-05,0,,0
2225,1,8,OUT,SALE,20,2025-02-06,0,,0
2226,1,8,OUT,SALE,16,2025-02-07,0,,0
2227,1,8,OUT,SALE,27,2025-02-08,0,,0
2228,1,8,OUT,SALE,28,2025-02-09,0,,0
2229,1,8,OUT,SALE,23,2025-02-10,0,,0
2230,1,8,OUT,SALE,18,2025-02-11,0,,0
2231,1,8,OUT,SALE,21,2025-02-12,0,,0
2232,1,8,OUT,SALE,21,2025-02-13,0,,0
2233,1,8,OUT,SALE,23,2025-02-14,0,,0
2234,1,8,OUT,SALE,26,2025-02-15,0,,0
2235,1,8,OUT,SALE,22,2025-02-16,0,,0
2236,1,8,OUT,SALE,21,2025-02-17,0,,0
2237,1,8,OUT,SALE,22,2025-02-18,0,,0
2238,1,8,OUT,SALE,25,2025-02-19,0,,0
2239,1,8,OUT,SALE,23,2025-02-20,0,,0
2240,1,8,OUT,SALE,23,2025-02-21,0,,0
2241,1,8,OUT,SALE,25,2025-02-22,0,,0
2242,1,8,OUT,SALE,29,2025-02-23,0,,0
2243,1,8,OUT,SALE,22,2025-02-24,0,,0
2244,1,8,OUT,SALE,19,2025-02-25,0,,0
2245,1,8,OUT,SALE,25,2025-02-26,0,,0
2246,1,8,OUT,SALE,23,2025-02-27,0,,0
2247,1,8,OUT,SALE,20,2025-02-28,0,,0
2248,1,8,OUT,SALE,25,2025-03-01,0,,0
2249,1,8,OUT,SALE,28,2025-03-02,0,,0
2250,1,8,OUT,SALE,24,2025-03-03,0,,0
2251,1,8,OUT,SALE,24,2025-03-04,0,,0
2252,1,8,OUT,SALE,24,2025-03-05,0,,0
2253,1,8,OUT,SALE,28,2025-03-06,0,,0
2254,1,8,OUT,SALE,26,2025-03-07,0,,0
2255,1,8,OUT,SALE,27,2025-03-08,0,,0
2256,1,8,OUT,SALE,30,2025-03-09,0,,0
2257,1,8,OUT,SALE,20,2025-03-10,0,,0
2258,1,8,OUT,SALE,24,2025-03-11,0,,0
2259,1,8,OUT,SALE,28,2025-03-12,0,,0
2260,1,8,OUT,SALE,23,2025-03-13,0,,0
2261,1,8,OUT,SALE,21,2025-03-14,0,,0
2262,1,8,OUT,SALE,25,2025-03-15,0,,0
2263,1,8,OUT,SALE,23,2025-03-16,0,,0
2264,1,8,OUT,SALE,21,2025-03-17,0,,0
2265,1,8,OUT,SALE,22,2025-03-18,0,,0
2266,1,8,OUT,SALE,19,2025-03-19,0,,0
2267,1,8,OUT,SALE,23,2025-03-20,0,,0
2268,1,8,OUT,SALE,26,2025-03-21,0,,0
2269,1,8,OUT,SALE,24,2025-03-22,0,,0
2270,1,8,OUT,SALE,31,2025-03-23,0,,0
2271,1,8,OUT,SALE,25,2025-03-24,0,,0
2272,1,8,OUT,SALE,26,2025-03-25,0,,0
2273,1,8,OUT,SALE,21,2025-03-26,0,,0
2274,1,8,OUT,SALE,26,2025-03-27,0,,0
2275,1,8,OUT,SALE,20,2025-03-28,0,,0
2276,1,8,OUT,SALE,29,2025-03-29,0,,0
2277,1,8,OUT,SALE,27,2025-03-30,0,,0
2278,1,8,OUT,SALE,25,2025-03-31,0,,0
2279,1,8,OUT,SALE,22,2025-04-01,0,,0
2280,1,8,OUT,SALE,23,2025-04-02,0,,0
2281,1,8,OUT,SALE,28,2025-04-03,0,,0
2282,1,8,OUT,SALE,23,2025-04-04,0,,0
2283,1,8,OUT,DAMAGE,84,2025-04-05,1,REPEATED_LOSS,1
2284,1,8,OUT,SALE,25,2025-04-06,0,,0
2285,1,8,OUT,SALE,28,2025-04-07,0,,0
2286,1,8,OUT,SALE,22,2025-04-08,0,,0
2287,1,8,OUT,SALE,27,2025-04-09,0,,0
2288,1,8,OUT,SALE,28,2025-04-10,0,,0
2289,1,8,OUT,SALE,24,2025-04-11,0,,0
2290,1,8,OUT,SALE,32,2025-04-12,0,,0
2291,1,8,OUT,SALE,31,2025-04-13,0,,0
2292,1,8,OUT,SALE,24,2025-04-14,0,,0
2293,1,8,OUT,SALE,23,2025-04-15,0,,0
2294,1,8,OUT,SALE,20,2025-04-16,0,,0
2295,1,8,OUT,SALE,27,2025-04-17,0,,0
2296,1,8,OUT,SALE,21,2025-04-18,0,,0
2297,1,8,OUT,DAMAGE,234,2025-04-19,1,THEFT_SPIKE,1
2298,1,8,OUT,SALE,29,2025-04-20,0,,0
2299,1,8,OUT,SALE,28,2025-04-21,0,,0
2300,1,8,OUT,SALE,25,2025-04-22,0,,0
2301,1,8,OUT,SALE,25,2025-04-23,0,,0
2302,1,8,OUT,SALE,28,2025-04-24,0,,0
2303,1,8,OUT,SALE,27,2025-04-25,0,,0
2304,1,8,OUT,SALE,31,2025-04-26,0,,0
2305,1,8,OUT,SALE,31,2025-04-27,0,,0
2306,1,8,OUT,SALE,0,2025-04-28,1,DATA_ERROR,0
2307,1,8,OUT,SALE,28,2025-04-29,0,,0
2308,1,8,OUT,SALE,28,2025-04-30,0,,0
2309,1,8,OUT,SALE,25,2025-05-01,0,,0
2310,1,8,OUT,SALE,27,2025-05-02,0,,0
2311,1,8,OUT,SALE,32,2025-05-03,0,,0
2312,1,8,OUT,SALE,32,2025-05-04,0,,0
2313,1,8,OUT,SALE,29,2025-05-05,0,,0
2314,1,8,OUT,SALE,33,2025-05-06,0,,0
2315,1,8,OUT,SALE,32,2025-05-07,0,,0
2316,1,8,OUT,SALE,24,2025-05-08,0,,0
2317,1,8,OUT,SALE,30,2025-05-09,0,,0
2318,1,8,OUT,SALE,38,2025-05-10,0,,0
2319,1,8,OUT,SALE,34,2025-05-11,0,,0
2320,1,8,OUT,SALE,32,2025-05-12,0,,0
2321,1,8,OUT,SALE,35,2025-05-13,0,,0
2322,1,8,OUT,SALE,32,2025-05-14,0,,0
2323,1,8,OUT,DAMAGE,62,2025-05-15,1,REPEATED_LOSS,0
2324,1,8,OUT,SALE,32,2025-05-16,0,,0
2325,1,8,OUT,SALE,33,2025-05-17,0,,0
2326,1,8,OUT,SALE,33,2025-05-18,0,,0
2327,1,8,OUT,SALE,27,2025-05-19,0,,0
2328,1,8,OUT,SALE,34,2025-05-20,0,,0
2329,1,8,OUT,SALE,26,2025-05-21,0,,0
2330,1,8,OUT,SALE,33,2025-05-22,0,,0
2331,1,8,OUT,SALE,30,2025-05-23,0,,0
2332,1,8,OUT,SALE,27,2025-05-24,0,,0
2333,1,8,OUT,SALE,34,2025-05-25,0,,0
2334,1,8,OUT,SALE,21,2025-05-26,0,,0
2335,1,8,OUT,SALE,30,2025-05-27,0,,0
2336,1,8,OUT,SALE,31,2025-05-28,0,,0
2337,1,8,OUT,SALE,26,2025-05-29,0,,0
2338,1,8,OUT,SALE,29,2025-05-30,0,,0
2339,1,8,OUT,SALE,40,2025-05-31,0,,0
2340,1,8,OUT,SALE,33,2025-06-01,0,,0
2341,1,8,OUT,SALE,26,2025-06-02,0,,0
2342,1,8,OUT,SALE,36,2025-06-03,0,,0
2343,1,8,OUT,SALE,37,2025-06-04,0,,0
2344,1,8,OUT,SALE,30,2025-06-05,0,,0
2345,1,8,OUT,SALE,34,2025-06-06,0,,0
2346,1,8,OUT,SALE,40,2025-06-07,0,,0
2347,1,8,OUT,SALE,32,2025-06-08,0,,0
2348,1,8,OUT,SALE,28,2025-06-09,0,,0
2349,1,8,OUT,SALE,0,2025-06-10,1,DATA_ERROR,0
2350,1,8,OUT,SALE,36,2025-06-11,0,,0
2351,1,8,OUT,SALE,32,2025-06-12,0,,0
2352,1,8,OUT,SALE,27,2025-06-13,0,,0
2353,1,8,OUT,SALE,43,2025-06-14,0,,0
2354,1,8,OUT,SALE,32,2025-06-15,0,,0
2355,1,8,OUT,SALE,29,2025-06-16,0,,0
2356,1,8,OUT,SALE,31,2025-06-17,0,,0
2357,1,8,OUT,SALE,36,2025-06-18,0,,0
2358,1,8,OUT,SALE,33,2025-06-19,0,,0
2359,1,8,OUT,SALE,32,2025-06-20,0,,0
2360,1,8,OUT,SALE,37,2025-06-21,0,,0
2361,1,8,OUT,SALE,35,2025-06-22,0,,0
2362,1,8,OUT,SALE,32,2025-06-23,0,,0
2363,1,8,OUT,SALE,21,2025-06-24,0,,0
2364,1,8,OUT,SALE,29,2025-06-25,0,,0
2365,1,8,OUT,SALE,31,2025-06-26,0,,0
2366,1,8,OUT,SALE,26,2025-06-27,0,,0
2367,1,8,OUT,SALE,36,2025-06-28,0,,0
2368,1,8,OUT,SALE,34,2025-06-29,0,,0
2369,1,8,OUT,SALE,37,2025-06-30,0,,0
2370,1,8,OUT,SALE,37,2025-07-01,0,,0
2371,1,8,OUT,SALE,29,2025-07-02,0,,0
2372,1,8,OUT,SALE,30,2025-07-03,0,,0
2373,1,8,OUT,SALE,31,2025-07-04,0,,0
2374,1,8,OUT,SALE,34,2025-07-05,0,,0
2375,1,8,OUT,SALE,36,2025-07-06,0,,0
2376,1,8,OUT,SALE,28,2025-07-07,0,,0
2377,1,8,OUT,SALE,27,2025-07-08,0,,0
2378,1,8,OUT,SALE,33,2025-07-09,0,,0
2379,1,8,OUT,SALE,33,2025-07-10,0,,0
2380,1,8,OUT,SALE,28,2025-07-11,0,,0
2381,1,8,OUT,SALE,39,2025-07-12,0,,0
2382,1,8,OUT,SALE,33,2025-07-13,0,,0
2383,1,8,OUT,SALE,32,2025-07-14,0,,0
2384,1,8,OUT,SALE,34,2025-07-15,0,,0
2385,1,8,OUT,SALE,31,2025-07-16,0,,0
2386,1,8,OUT,SALE,33,2025-07-17,0,,0
2387,1,8,OUT,SALE,29,2025-07-18,0,,0
2388,1,8,OUT,SALE,35,2025-07-19,0,,0
2389,1,8,OUT,SALE,76,2025-07-20,0,,0
2390,1,8,OUT,SALE,62,2025-07-21,0,,0
2391,1,8,OUT,SALE,66,2025-07-22,0,,0
2392,1,8,OUT,SALE,55,2025-07-23,0,,0
2393,1,8,OUT,SALE,64,2025-07-24,0,,0
2394,1,8,OUT,SALE,66,2025-07-25,0,,0
2395,1,8,OUT,SALE,34,2025-07-26,0,,0
2396,1,8,OUT,SALE,34,2025-07-27,0,,0
2397,1,8,OUT,SALE,31,2025-07-28,0,,0
2398,1,8,OUT,SALE,33,2025-07-29,0,,0
2399,1,8,OUT,SALE,34,2025-07-30,0,,0
2400,1,8,OUT,SALE,28,2025-07-31,0,,0
2401,1,8,OUT,SALE,26,2025-08-01,0,,0
2402,1,8,OUT,SALE,30,2025-08-02,0,,0
2403,1,8,OUT,SALE,33,2025-08-03,0,,0
2404,1,8,OUT,SALE,29,2025-08-04,0,,0
2405,1,8,OUT,SALE,27,2025-08-05,0,,0
2406,1,8,OUT,SALE,25,2025-08-06,0,,0
2407,1,8,OUT,SALE,29,2025-08-07,0,,0
2408,1,8,OUT,SALE,31,2025-08-08,0,,0
2409,1,8,OUT,SALE,37,2025-08-09,0,,0
2410,1,8,OUT,SALE,32,2025-08-10,0,,0
2411,1,8,OUT,SALE,29,2025-08-11,0,,0
2412,1,8,OUT,SALE,27,2025-08-12,0,,0
2413,1,8,OUT,SALE,30,2025-08-13,0,,0
2414,1,8,OUT,SALE,27,2025-08-14,0,,0
2415,1,8,OUT,SALE,32,2025-08-15,0,,0
2416,1,8,OUT,SALE,27,2025-08-16,0,,0
2417,1,8,OUT,SALE,33,2025-08-17,0,,0
2418,1,8,OUT,SALE,31,2025-08-18,0,,0
2419,1,8,OUT,SALE,31,2025-08-19,0,,0
2420,1,8,OUT,SALE,40,2025-08-20,0,,0
2421,1,8,OUT,SALE,31,2025-08-21,0,,0
2422,1,8,OUT,SALE,27,2025-08-22,0,,0
2423,1,8,OUT,SALE,34,2025-08-23,0,,0
2424,1,8,OUT,SALE,27,2025-08-24,0,,0
2425,1,8,OUT,SALE,30,2025-08-25,0,,0
2426,1,8,OUT,SALE,27,2025-08-26,0,,0
2427,1,8,OUT,SALE,33,2025-08-27,0,,0
2428,1,8,OUT,SALE,28,2025-08-28,0,,0
2429,1,8,OUT,SALE,30,2025-08-29,0,,0
2430,1,8,OUT,SALE,32,2025-08-30,0,,0
2431,1,8,OUT,SALE,42,2025-08-31,0,,0
2432,1,8,OUT,SALE,27,2025-09-01,0,,0
2433,1,8,OUT,SALE,35,2025-09-02,0,,0
2434,1,8,OUT,SALE,31,2025-09-03,0,,0
2435,1,8,OUT,SALE,30,2025-09-04,0,,0
2436,1,8,OUT,SALE,30,2025-09-05,0,,0
2437,1,8,OUT,SALE,34,2025-09-06,0,,0
2438,1,8,OUT,SALE,25,2025-09-07,0,,0
2439,1,8,OUT,SALE,27,2025-09-08,0,,0
2440,1,8,OUT,SALE,31,2025-09-09,0,,0
2441,1,8,OUT,SALE,28,2025-09-10,0,,0
2442,1,8,OUT,SALE,24,2025-09-11,0,,0
2443,1,8,OUT,SALE,28,2025-09-12,0,,0
2444,1,8,OUT,SALE,39,2025-09-13,0,,0
2445,1,8,OUT,SALE,37,2025-09-14,0,,0
2446,1,8,OUT,SALE,28,2025-09-15,0,,0
2447,1,8,OUT,SALE,32,2025-09-16,0,,0
2448,1,8,OUT,SALE,27,2025-09-17,0,,0
2449,1,8,OUT,SALE,23,2025-09-18,0,,0
2450,1,8,OUT,SALE,25,2025-09-19,0,,0
2451,1,8,OUT,SALE,39,2025-09-20,0,,0
2452,1,8,OUT,SALE,31,2025-09-21,0,,0
2453,1,8,OUT,SALE,27,2025-09-22,0,,0
2454,1,8,OUT,SALE,27,2025-09-23,0,,0
2455,1,8,OUT,SALE,35,2025-09-24,0,,0
2456,1,8,OUT,SALE,34,2025-09-25,0,,0
2457,1,8,OUT,SALE,36,2025-09-26,0,,0
2458,1,8,OUT,SALE,32,2025-09-27,0,,0
2459,1,8,OUT,SALE,34,2025-09-28,0,,0
2460,1,8,OUT,SALE,23,2025-09-29,0,,0
2461,1,8,OUT,SALE,63,2025-09-30,0,,0
2462,1,8,OUT,SALE,42,2025-10-01,0,,0
2463,1,8,OUT,SALE,50,2025-10-02,0,,0
2464,1,8,OUT,SALE,42,2025-10-03,0,,0
2465,1,8,OUT,SALE,27,2025-10-04,0,,0
2466,1,8,OUT,SALE,27,2025-10-05,0,,0
2467,1,8,OUT,SALE,24,2025-10-06,0,,0
2468,1,8,OUT,SALE,24,2025-10-07,0,,0
2469,1,8,OUT,SALE,24,2025-10-08,0,,0
2470,1,8,OUT,SALE,28,2025-10-09,0,,0
2471,1,8,OUT,SALE,22,2025-10-10,0,,0
2472,1,8,OUT,SALE,30,2025-10-11,0,,0
2473,1,8,OUT,SALE,34,2025-10-12,0,,0
2474,1,8,OUT,SALE,24,2025-10-13,0,,0
2475,1,8,OUT,SALE,24,2025-10-14,0,,0
2476,1,8,OUT,SALE,25,2025-10-15,0,,0
2477,1,8,OUT,SALE,29,2025-10-16,0,,0
2478,1,8,OUT,SALE,26,2025-10-17,0,,0
2479,1,8,OUT,SALE,28,2025-10-18,0,,0
2480,1,8,OUT,SALE,31,2025-10-19,0,,0
2481,1,8,OUT,SALE,22,2025-10-20,0,,0
2482,1,8,OUT,SALE,28,2025-10-21,0,,0
2483,1,8,OUT,SALE,27,2025-10-22,0,,0
2484,1,8,OUT,SALE,25,2025-10-23,0,,0
2485,1,8,OUT,SALE,23,2025-10-24,0,,0
2486,1,8,OUT,SALE,26,2025-10-25,0,,0
2487,1,8,OUT,SALE,31,2025-10-26,0,,0
2488,1,8,OUT,SALE,30,2025-10-27,0,,0
2489,1,8,OUT,SALE,24,2025-10-28,0,,0
2490,1,8,OUT,SALE,27,2025-10-29,0,,0
2491,1,8,OUT,SALE,19,2025-10-30,0,,0
2492,1,8,OUT,SALE,24,2025-10-31,0,,0
2493,1,8,OUT,SALE,27,2025-11-01,0,,0
2494,1,8,OUT,SALE,24,2025-11-02,0,,0
2495,1,8,OUT,SALE,21,2025-11-03,0,,0
2496,1,8,OUT,SALE,21,2025-11-04,0,,0
2497,1,8,OUT,SALE,24,2025-11-05,0,,0
2498,1,8,OUT,SALE,23,2025-11-06,0,,0
2499,1,8,OUT,SALE,17,2025-11-07,0,,0
2500,1,8,OUT,SALE,20,2025-11-08,0,,0
2501,1,8,OUT,SALE,25,2025-11-09,0,,0
2502,1,8,OUT,SALE,24,2025-11-10,0,,0
2503,1,8,OUT,SALE,16,2025-11-11,0,,0
2504,1,8,OUT,SALE,22,2025-11-12,0,,0
2505,1,8,OUT,SALE,22,2025-11-13,0,,0
2506,1,8,OUT,SALE,27,2025-11-14,0,,0
2507,1,8,OUT,SALE,25,2025-11-15,0,,0
2508,1,8,OUT,SALE,28,2025-11-16,0,,0
2509,1,8,OUT,SALE,24,2025-11-17,0,,0
2510,1,8,OUT,SALE,17,2025-11-18,0,,0
2511,1,8,OUT,SALE,25,2025-11-19,0,,0
2512,1,8,OUT,SALE,24,2025-11-20,0,,0
2513,1,8,OUT,SALE,25,2025-11-21,0,,0
2514,1,8,OUT,SALE,39,2025-11-22,0,,0
2515,1,8,OUT,SALE,20,2025-11-23,0,,0
2516,1,8,OUT,SALE,28,2025-11-24,0,,0
2517,1,8,OUT,SALE,22,2025-11-25,0,,0
2518,1,8,OUT,SALE,24,2025-11-26,0,,0
2519,1,8,OUT,SALE,23,2025-11-27,0,,0
2520,1,8,OUT,SALE,55,2025-11-28,0,,0
2521,1,8,OUT,SALE,62,2025-11-29,0,,0
2522,1,8,OUT,SALE,69,2025-11-30,0,,0
2523,1,8,OUT,SALE,17,2025-12-01,0,,0
2524,1,8,OUT,SALE,23,2025-12-02,0,,0
2525,1,8,OUT,SALE,20,2025-12-03,0,,0
2526,1,8,OUT,SALE,18,2025-12-04,0,,0
2527,1,8,OUT,SALE,20,2025-12-05,0,,0
2528,1,8,OUT,SALE,28,2025-12-06,0,,0
2529,1,8,OUT,SALE,23,2025-12-07,0,,0
2530,1,8,OUT,SALE,22,2025-12-08,0,,0
2531,1,8,OUT,SALE,19,2025-12-09,0,,0
2532,1,8,OUT,SALE,23,2025-12-10,0,,0
2533,1,8,OUT,SALE,23,2025-12-11,0,,0
2534,1,8,OUT,SALE,26,2025-12-12,0,,0
2535,1,8,OUT,SALE,24,2025-12-13,0,,0
2536,1,8,OUT,SALE,26,2025-12-14,0,,0
2537,1,8,OUT,SALE,22,2025-12-15,0,,0
2538,1,8,OUT,SALE,25,2025-12-16,0,,0
2539,1,8,OUT,SALE,19,2025-12-17,0,,0
2540,1,8,OUT,SALE,23,2025-12-18,0,,0
2541,1,8,OUT,SALE,21,2025-12-19,0,,0
2542,1,8,OUT,DAMAGE,158,2025-12-20,1,OFF_HOURS_BULK,1
2543,1,8,OUT,SALE,25,2025-12-21,0,,0
2544,1,8,OUT,SALE,22,2025-12-22,0,,0
2545,1,8,OUT,SALE,21,2025-12-23,0,,0
2546,1,8,OUT,SALE,37,2025-12-24,0,,0
2547,1,8,OUT,SALE,43,2025-12-25,0,,0
2548,1,8,OUT,SALE,40,2025-12-26,0,,0
2549,1,8,OUT,SALE,27,2025-12-27,0,,0
2550,1,8,OUT,SALE,23,2025-12-28,0,,0
2551,1,8,OUT,SALE,19,2025-12-29,0,,0
2552,1,8,OUT,SALE,24,2025-12-30,0,,0
2553,1,8,OUT,SALE,24,2025-12-31,0,,0
2554,1,9,OUT,SALE,18,2025-01-01,0,,0
2555,1,9,OUT,SALE,14,2025-01-02,0,,0
2556,1,9,OUT,SALE,15,2025-01-03,0,,0
2557,1,9,OUT,SALE,14,2025-01-04,0,,0
2558,1,9,OUT,SALE,17,2025-01-05,0,,0
2559,1,9,OUT,SALE,17,2025-01-06,0,,0
2560,1,9,OUT,SALE,14,2025-01-07,0,,0
2561,1,9,OUT,SALE,16,2025-01-08,0,,0
2562,1,9,OUT,SALE,0,2025-01-09,1,DATA_ERROR,0
2563,1,9,OUT,SALE,16,2025-01-10,0,,0
2564,1,9,OUT,SALE,15,2025-01-11,0,,0
2565,1,9,OUT,SALE,18,2025-01-12,0,,0
2566,1,9,OUT,SALE,10,2025-01-13,0,,0
2567,1,9,OUT,SALE,15,2025-01-14,0,,0
2568,1,9,OUT,SALE,12,2025-01-15,0,,0
2569,1,9,OUT,SALE,17,2025-01-16,0,,0
2570,1,9,OUT,SALE,17,2025-01-17,0,,0
2571,1,9,OUT,SALE,19,2025-01-18,0,,0
2572,1,9,OUT,SALE,21,2025-01-19,0,,0
2573,1,9,OUT,SALE,14,2025-01-20,0,,0
2574,1,9,OUT,SALE,18,2025-01-21,0,,0
2575,1,9,OUT,SALE,17,2025-01-22,0,,0
2576,1,9,OUT,SALE,15,2025-01-23,0,,0
2577,1,9,OUT,SALE,17,2025-01-24,0,,0
2578,1,9,OUT,SALE,27,2025-01-25,0,,0
2579,1,9,OUT,SALE,28,2025-01-26,0,,0
2580,1,9,OUT,SALE,25,2025-01-27,0,,0
2581,1,9,OUT,SALE,26,2025-01-28,0,,0
2582,1,9,OUT,SALE,13,2025-01-29,0,,0
2583,1,9,OUT,DAMAGE,122,2025-01-30,1,OFF_HOURS_BULK,0
2584,1,9,OUT,SALE,15,2025-01-31,0,,0
2585,1,9,OUT,SALE,19,2025-02-01,0,,0
2586,1,9,OUT,SALE,17,2025-02-02,0,,0
2587,1,9,OUT,SALE,12,2025-02-03,0,,0
2588,1,9,OUT,SALE,16,2025-02-04,0,,0
2589,1,9,OUT,SALE,12,2025-02-05,0,,0
2590,1,9,OUT,SALE,15,2025-02-06,0,,0
2591,1,9,OUT,SALE,13,2025-02-07,0,,0
2592,1,9,OUT,SALE,22,2025-02-08,0,,0
2593,1,9,OUT,SALE,20,2025-02-09,0,,0
2594,1,9,OUT,SALE,16,2025-02-10,0,,0
2595,1,9,OUT,SALE,18,2025-02-11,0,,0
2596,1,9,OUT,SALE,14,2025-02-12,0,,0
2597,1,9,OUT,SALE,16,2025-02-13,0,,0
2598,1,9,OUT,SALE,16,2025-02-14,0,,0
2599,1,9,OUT,SALE,18,2025-02-15,0,,0
2600,1,9,OUT,SALE,21,2025-02-16,0,,0
2601,1,9,OUT,SALE,17,2025-02-17,0,,0
2602,1,9,OUT,SALE,16,2025-02-18,0,,0
2603,1,9,OUT,SALE,12,2025-02-19,0,,0
2604,1,9,OUT,SALE,14,2025-02-20,0,,0
2605,1,9,OUT,SALE,15,2025-02-21,0,,0
2606,1,9,OUT,SALE,18,2025-02-22,0,,0
2607,1,9,OUT,SALE,15,2025-02-23,0,,0
2608,1,9,OUT,SALE,20,2025-02-24,0,,0
2609,1,9,OUT,SALE,18,2025-02-25,0,,0
2610,1,9,OUT,SALE,17,2025-02-26,0,,0
2611,1,9,OUT,SALE,16,2025-02-27,0,,0
2612,1,9,OUT,SALE,15,2025-02-28,0,,0
2613,1,9,OUT,SALE,16,2025-03-01,0,,0
2614,1,9,OUT,SALE,18,2025-03-02,0,,0
2615,1,9,OUT,SALE,16,2025-03-03,0,,0
2616,1,9,OUT,SALE,13,2025-03-04,0,,0
2617,1,9,OUT,SALE,16,2025-03-05,0,,0
2618,1,9,OUT,SALE,15,2025-03-06,0,,0
2619,1,9,OUT,SALE,12,2025-03-07,0,,0
2620,1,9,OUT,SALE,16,2025-03-08,0,,0
2621,1,9,OUT,SALE,17,2025-03-09,0,,0
2622,1,9,OUT,SALE,19,2025-03-10,0,,0
2623,1,9,OUT,SALE,16,2025-03-11,0,,0
2624,1,9,OUT,SALE,13,2025-03-12,0,,0
2625,1,9,OUT,SALE,16,2025-03-13,0,,0
2626,1,9,OUT,SALE,12,2025-03-14,0,,0
2627,1,9,OUT,SALE,20,2025-03-15,0,,0
2628,1,9,OUT,SALE,17,2025-03-16,0,,0
2629,1,9,OUT,SALE,15,2025-03-17,0,,0
2630,1,9,OUT,SALE,18,2025-03-18,0,,0
2631,1,9,OUT,SALE,13,2025-03-19,0,,0
2632,1,9,OUT,SALE,13,2025-03-20,0,,0
2633,1,9,OUT,SALE,14,2025-03-21,0,,0
2634,1,9,OUT,SALE,20,2025-03-22,0,,0
2635,1,9,OUT,SALE,14,2025-03-23,0,,0
2636,1,9,OUT,SALE,10,2025-03-24,0,,0
2637,1,9,OUT,SALE,14,2025-03-25,0,,0
2638,1,9,OUT,SALE,16,2025-03-26,0,,0
2639,1,9,OUT,SALE,17,2025-03-27,0,,0
2640,1,9,OUT,SALE,14,2025-03-28,0,,0
2641,1,9,OUT,SALE,17,2025-03-29,0,,0
2642,1,9,OUT,SALE,20,2025-03-30,0,,0
2643,1,9,OUT,SALE,12,2025-03-31,0,,0
2644,1,9,OUT,SALE,14,2025-04-01,0,,0
2645,1,9,OUT,SALE,15,2025-04-02,0,,0
2646,1,9,OUT,SALE,16,2025-04-03,0,,0
2647,1,9,OUT,SALE,14,2025-04-04,0,,0
2648,1,9,OUT,SALE,17,2025-04-05,0,,0
2649,1,9,OUT,SALE,12,2025-04-06,0,,0
2650,1,9,OUT,SALE,14,2025-04-07,0,,0
2651,1,9,OUT,SALE,16,2025-04-08,0,,0
2652,1,9,OUT,SALE,13,2025-04-09,0,,0
2653,1,9,OUT,SALE,15,2025-04-10,0,,0
2654,1,9,OUT,SALE,16,2025-04-11,0,,0
