id,store_id,product_option_id,type,reason,quantity,created_at,is_anomaly,anomaly_type,z_quantity,z_rolling_dev,dayofweek,is_weekend,pred_anomaly,anomaly_score
3784,2,1,OUT,SALE,13,2025-01-26,0,,-0.041119766808853174,2.548591014511858,6,1,0,-0.14027633863970584
3785,2,1,OUT,SALE,10,2025-01-27,0,,-0.046387292738616144,0.6818291876725633,0,0,0,-0.19674153847557568
3786,2,1,OUT,SALE,9,2025-01-28,0,,-0.0481431347152038,0.1781741612749495,1,0,0,-0.24293776849875265
3787,2,1,OUT,SALE,6,2025-01-29,0,,-0.05341066064496677,-1.0606601717798212,2,0,0,-0.24402972392525835
3788,2,1,OUT,SALE,6,2025-01-30,0,,-0.05341066064496677,-0.962621902223779,3,0,0,-0.24549817121113215
3789,2,1,OUT,SALE,5,2025-01-31,0,,-0.05516650262155443,-1.2995395680021016,4,0,0,-0.22167771696742383
3790,2,1,OUT,SALE,6,2025-02-01,0,,-0.05341066064496677,-0.8624492340530432,5,1,0,-0.18676034857361873
3791,2,1,OUT,SALE,6,2025-02-02,0,,-0.05341066064496677,-0.6378887729670175,6,1,0,-0.18849584081501825
3792,2,1,OUT,SALE,6,2025-02-03,0,,-0.05341066064496677,-0.45972849981491654,0,0,0,-0.22904571487338343
3793,2,1,OUT,SALE,6,2025-02-04,0,,-0.05341066064496677,-0.22792115291927512,1,0,0,-0.24827510899396044
3794,2,1,OUT,SALE,4,2025-02-05,0,,-0.05692234459814209,-4.913538149119757,2,0,0,-0.14826732355684064
3795,2,1,OUT,SALE,5,2025-02-06,0,,-0.05516650262155443,-0.726273039202555,3,0,0,-0.24951384690163125
3796,2,1,OUT,SALE,5,2025-02-07,0,,-0.05516650262155443,-0.5447047794019164,4,0,0,-0.2405406166781432
3797,2,1,OUT,SALE,5,2025-02-08,0,,-0.05516650262155443,-0.5447047794019164,5,1,0,-0.2021041764664427
3798,2,1,OUT,SALE,6,2025-02-09,0,,-0.05341066064496677,0.9449111825230564,6,1,0,-0.19756367627601562
3799,2,1,OUT,SALE,5,2025-02-10,0,,-0.05516650262155443,-0.3779644730092223,0,0,0,-0.23012031066009336
3800,2,1,OUT,SALE,5,2025-02-11,0,,-0.05516650262155443,-0.2070196678027036,1,0,0,-0.24805560814235944
3801,2,1,OUT,SALE,5,2025-02-12,0,,-0.05516650262155443,0.0,2,0,0,-0.25793695612274714
3802,2,1,OUT,SALE,6,2025-02-13,0,,-0.05341066064496677,2.267786838055245,3,0,0,-0.1784159000311042
3803,2,1,OUT,SALE,5,2025-02-14,0,,-0.05516650262155443,-0.5855400437691025,4,0,0,-0.24162361071879646
3804,2,1,OUT,SALE,6,2025-02-15,0,,-0.05341066064496677,1.4638501094227572,5,1,0,-0.19435938979359546
3805,2,1,OUT,SALE,6,2025-02-16,0,,-0.05341066064496677,1.0690449676496725,6,1,0,-0.19382258656051715
3806,2,1,OUT,SALE,5,2025-02-17,0,,-0.05516650262155443,-0.8017837257372553,0,0,0,-0.2240437611753342
3807,2,1,OUT,SALE,5,2025-02-18,0,,-0.05516650262155443,-0.8017837257372553,1,0,0,-0.243428568264274
3808,2,1,OUT,SALE,5,2025-02-19,0,,-0.05516650262155443,-0.8017837257372553,2,0,0,-0.2520464789291399
3809,2,1,OUT,SALE,5,2025-02-20,0,,-0.05516650262155443,-0.8017837257372553,3,0,0,-0.24843853609529354
3810,2,1,OUT,SALE,5,2025-02-21,0,,-0.05516650262155443,-0.5855400437691025,4,0,0,-0.24162361071879646
3811,2,1,OUT,SALE,6,2025-02-22,0,,-0.05341066064496677,1.4638501094227572,5,1,0,-0.19435938979359546
3812,2,1,OUT,SALE,7,2025-02-23,0,,-0.05165481866837912,3.513240262614617,6,1,0,-0.10669281322091262
3813,2,1,OUT,SALE,5,2025-02-24,0,,-0.05516650262155443,-0.5447047794019167,0,0,0,-0.22751025009776182
3814,2,1,OUT,SALE,5,2025-02-25,0,,-0.05516650262155443,-0.5447047794019167,1,0,0,-0.2455551350984947
3815,2,1,OUT,SALE,5,2025-02-26,0,,-0.05516650262155443,-0.5447047794019167,2,0,0,-0.25410258274884157
3816,2,1,OUT,SALE,6,2025-02-27,0,,-0.05341066064496677,0.7262730392025549,3,0,0,-0.23833007001696066
3817,2,1,OUT,SALE,6,2025-02-28,0,,-0.05341066064496677,0.5447047794019172,4,0,0,-0.2272405177840856
3818,2,1,OUT,SALE,5,2025-03-01,0,,-0.05516650262155443,-0.9449111825230592,5,1,0,-0.18117214955635108
3819,2,1,OUT,SALE,4,2025-03-02,0,,-0.05692234459814209,-1.9972508578070278,6,1,0,-0.12315512718086019
3820,2,1,OUT,SALE,4,2025-03-03,0,,-0.05692234459814209,-1.656157342421622,0,0,0,-0.184124538425273
3821,2,1,OUT,SALE,5,2025-03-04,0,,-0.05516650262155443,0.0,1,0,0,-0.2495758874539034
3822,2,1,OUT,SALE,5,2025-03-05,0,,-0.05516650262155443,0.0,2,0,0,-0.25793695612274714
3823,2,1,OUT,SALE,5,2025-03-06,0,,-0.05516650262155443,0.0,3,0,0,-0.2572187414359789
3824,2,1,OUT,SALE,5,2025-03-07,0,,-0.05516650262155443,0.20701966780270262,4,0,0,-0.23467932242363898
3825,2,1,OUT,SALE,5,2025-03-08,0,,-0.05516650262155443,0.5855400437690941,5,1,0,-0.21196520990564838
3826,2,1,OUT,SALE,5,2025-03-09,0,,-0.05516650262155443,0.5855400437690941,6,1,0,-0.20444527009623326
3827,2,1,OUT,SALE,4,2025-03-10,0,,-0.05692234459814209,-2.267786838055207,0,0,0,-0.15731843624584102
3828,2,1,OUT,SALE,4,2025-03-11,0,,-0.05692234459814209,-2.267786838055363,1,0,0,-0.19079557933781038
3829,2,1,OUT,SALE,5,2025-03-12,0,,-0.05516650262155443,0.5855400437691197,2,0,0,-0.24387402783440787
3830,2,1,OUT,SALE,4,2025-03-13,0,,-0.05692234459814209,-1.4638501094228002,3,0,0,-0.228374641014497
3831,2,1,OUT,SALE,5,2025-03-14,0,,-0.05516650262155443,0.8017837257372736,4,0,0,-0.22004147518759398
3832,2,1,OUT,SALE,8,2025-03-15,0,,-0.04989897669179146,6.4142698058981855,5,1,0,-0.04497993033330139
3833,2,1,OUT,SALE,7,2025-03-16,0,,-0.05165481866837912,1.4142135623730954,6,1,0,-0.18801502210343024
3834,2,1,OUT,SALE,6,2025-03-17,0,,-0.05341066064496677,0.44543540318737423,0,0,0,-0.210805232772992
3835,2,1,OUT,SALE,6,2025-03-18,0,,-0.05341066064496677,0.2834733547569207,1,0,0,-0.24139194044292162
3836,2,1,OUT,SALE,5,2025-03-19,0,,-0.05516650262155443,-0.6371930928643099,2,0,0,-0.25443236358640964
3837,2,1,OUT,SALE,4,2025-03-20,0,,-0.05692234459814209,-1.3805850345393385,3,0,0,-0.23264701040519226
3838,2,1,OUT,SALE,5,2025-03-21,0,,-0.05516650262155443,-0.6371930928643099,4,0,0,-0.2406298672816577
3839,2,1,OUT,SALE,4,2025-03-22,0,,-0.05692234459814209,-1.3805850345393385,5,1,0,-0.1557491727762329
3840,2,1,OUT,SALE,5,2025-03-23,0,,-0.05516650262155443,-0.2567762955065478,6,1,0,-0.20449645777023606
3841,2,1,OUT,DAMAGE,19,2025-03-24,1,OFF_HOURS_BULK,-0.030584714949327223,17.14642819948226,0,0,0,-0.0030676700306072613
3842,2,1,OUT,SALE,4,2025-03-25,0,,-0.05692234459814209,-0.5292561240249631,1,0,0,-0.2452695660862615
3843,2,1,OUT,SALE,4,2025-03-26,0,,-0.05692234459814209,-0.4672567184860485,2,0,0,-0.2566656877029087
3844,2,1,OUT,SALE,4,2025-03-27,0,,-0.05692234459814209,-0.43651970236113125,3,0,0,-0.2542852887209668
3845,2,1,OUT,SALE,4,2025-03-28,0,,-0.05692234459814209,-0.43651970236113125,4,0,0,-0.2421382533770805
3846,2,1,OUT,SALE,4,2025-03-29,0,,-0.05692234459814209,-0.40679426894473714,5,1,0,-0.20818837830204484
3847,2,1,OUT,SALE,5,2025-03-30,0,,-0.05516650262155443,-0.22882177628141462,6,1,0,-0.20522468088626983
3848,2,1,OUT,SALE,4,2025-03-31,0,,-0.05692234459814209,-0.40679426894473714,0,0,0,-0.23057607680503367
3849,2,1,OUT,SALE,4,2025-04-01,0,,-0.05692234459814209,-0.3779644730092359,1,0,0,-0.24762060887703707
3850,2,1,OUT,SALE,3,2025-04-02,0,,-0.05867818657472975,-3.02371578407388,2,0,0,-0.1675517226801858
3851,2,1,OUT,SALE,4,2025-04-03,0,,-0.05692234459814209,0.0,3,0,0,-0.2572187414359789
3852,2,1,OUT,SALE,3,2025-04-04,0,,-0.05867818657472975,-1.7320508075688927,4,0,0,-0.19699509158342826
3853,2,1,OUT,SALE,3,2025-04-05,0,,-0.05867818657472975,-1.2421180068162456,5,1,0,-0.16588334560164486
3854,2,1,OUT,SALE,2,2025-04-06,0,,-0.06043402855131741,-2.267786838055376,6,1,0,-0.11286995863233285
3855,2,1,OUT,SALE,3,2025-04-07,0,,-0.05867818657472975,-0.37796447300922925,0,0,0,-0.23016184694418051
3856,2,1,OUT,SALE,3,2025-04-08,0,,-0.05867818657472975,-0.20701966780270764,1,0,0,-0.24805560814235944
3857,2,1,OUT,SALE,3,2025-04-09,0,,-0.05867818657472975,0.0,2,0,0,-0.25793695612274714
3858,2,1,OUT,SALE,3,2025-04-10,0,,-0.05867818657472975,0.0,3,0,0,-0.2572187414359789
3859,2,1,OUT,SALE,3,2025-04-11,0,,-0.05867818657472975,0.3779644730092363,4,0,0,-0.2302486864305987
3860,2,1,OUT,SALE,2,2025-04-12,0,,-0.06043402855131741,-2.267786838055419,5,1,0,-0.12259071341749161
3861,2,1,OUT,SALE,3,2025-04-13,0,,-0.05867818657472975,0.5855400437691284,6,1,0,-0.20374110067847434
3862,2,1,OUT,SALE,3,2025-04-14,0,,-0.05867818657472975,0.3779644730092363,0,0,0,-0.21318698021064392
3863,2,1,OUT,SALE,3,2025-04-15,0,,-0.05867818657472975,0.3779644730092363,1,0,0,-0.2394836525014179
3864,2,1,OUT,SALE,3,2025-04-16,0,,-0.05867818657472975,0.3779644730092363,2,0,0,-0.24865839480886798
3865,2,1,OUT,SALE,3,2025-04-17,0,,-0.05867818657472975,0.3779644730092363,3,0,0,-0.24808316108391626
3866,2,1,OUT,SALE,3,2025-04-18,0,,-0.05867818657472975,0.3779644730092363,4,0,0,-0.2302486864305987
3867,2,1,OUT,SALE,2,2025-04-19,0,,-0.06043402855131741,-2.267786838055419,5,1,0,-0.12259071341749161
3868,2,1,OUT,SALE,3,2025-04-20,0,,-0.05867818657472975,0.37796447300922703,6,1,0,-0.20630892552823232
3869,2,1,OUT,SALE,3,2025-04-21,0,,-0.05867818657472975,0.37796447300922703,0,0,0,-0.21318698021064392
3870,2,1,OUT,SALE,3,2025-04-22,0,,-0.05867818657472975,0.37796447300922703,1,0,0,-0.2394836525014179
3871,2,1,OUT,SALE,2,2025-04-23,0,,-0.06043402855131741,-2.2677868380553634,2,0,0,-0.1941638001246393
3872,2,1,OUT,SALE,3,2025-04-24,0,,-0.05867818657472975,0.5855400437691196,3,0,0,-0.2410952197325028
3873,2,1,OUT,SALE,3,2025-04-25,0,,-0.05867818657472975,0.5855400437691196,4,0,0,-0.22585480520732004
3874,2,1,OUT,SALE,4,2025-04-26,0,,-0.05692234459814209,2.634930196961039,5,1,0,-0.1449830933760629
3875,2,1,OUT,SALE,3,2025-04-27,0,,-0.05867818657472975,0.0,6,1,0,-0.211602541120744
3876,2,1,OUT,SALE,3,2025-04-28,0,,-0.05867818657472975,0.0,0,0,0,-0.22744363303467424
3877,2,1,OUT,SALE,2,2025-04-29,0,,-0.06043402855131741,-1.7320508075688774,1,0,0,-0.21010702978792728
3878,2,1,OUT,SALE,3,2025-04-30,0,,-0.05867818657472975,0.20701966780270617,2,0,0,-0.252598072311775
3879,2,1,OUT,SALE,2,2025-05-01,0,,-0.06043402855131741,-1.7320508075688774,3,0,0,-0.21360911610264205
3880,2,1,OUT,SALE,2,2025-05-02,0,,-0.06043402855131741,-1.2421180068162376,4,0,0,-0.22572132078875262
3881,2,1,OUT,SALE,2,2025-05-03,0,,-0.06043402855131741,-0.9449111825230682,5,1,0,-0.18120489423482355
3882,2,1,OUT,SALE,2,2025-05-04,0,,-0.06043402855131741,-0.8017837257372727,6,1,0,-0.1786663073498428
3883,2,1,OUT,SALE,1,2025-05-05,0,,-0.06218987052790507,-2.6349301969610393,0,0,0,-0.14525902141036884
3884,2,1,OUT,SALE,1,2025-05-06,0,,-0.06218987052790507,-1.7320508075688776,1,0,0,-0.2102911731443688
3885,2,1,OUT,SALE,2,2025-05-07,0,,-0.06043402855131741,0.2070196678027062,2,0,0,-0.2524517852374151
3886,2,1,OUT,SALE,2,2025-05-08,0,,-0.06043402855131741,0.5855400437691204,3,0,0,-0.24069995290263785
3887,2,1,OUT,SALE,1,2025-05-09,0,,-0.06218987052790507,-1.4638501094228002,4,0,0,-0.21334453784086832
3888,2,1,OUT,SALE,2,2025-05-10,0,,-0.06043402855131741,0.8017837257372735,5,1,0,-0.20786562878145548
3889,2,1,OUT,SALE,2,2025-05-11,0,,-0.06043402855131741,0.8017837257372735,6,1,0,-0.19888163278553256
3890,2,1,OUT,SALE,2,2025-05-12,0,,-0.06043402855131741,0.8017837257372735,0,0,0,-0.19037422672564125
3891,2,1,OUT,SALE,1,2025-05-13,0,,-0.06218987052790507,-1.4638501094228002,1,0,0,-0.22133665884321313
3892,2,1,OUT,SALE,2,2025-05-14,0,,-0.06043402855131741,0.5855400437691204,2,0,0,-0.24372440240883514
3893,2,1,OUT,SALE,2,2025-05-15,0,,-0.06043402855131741,0.5855400437691204,3,0,0,-0.24069995290263785
3894,2,1,OUT,SALE,2,2025-05-16,0,,-0.06043402855131741,0.5855400437691204,4,0,0,-0.22565961865585327
3895,2,1,OUT,SALE,2,2025-05-17,0,,-0.06043402855131741,0.37796447300922725,5,1,0,-0.2120420412320349
3896,2,1,OUT,SALE,2,2025-05-18,0,,-0.06043402855131741,0.37796447300922725,6,1,0,-0.20627799274247838
3897,2,1,OUT,SALE,2,2025-05-19,0,,-0.06043402855131741,0.37796447300922725,0,0,0,-0.21315193713692232
3898,2,1,OUT,SALE,1,2025-05-20,0,,-0.06218987052790507,-2.2677868380553647,1,0,0,-0.1911013615383323
3899,2,1,OUT,SALE,1,2025-05-21,0,,-0.06218987052790507,-2.2677868380553634,2,0,0,-0.1941638001246393
3900,2,1,OUT,SALE,2,2025-05-22,0,,-0.06043402855131741,0.58554004376912,3,0,0,-0.24069995290263785
3901,2,1,OUT,SALE,2,2025-05-23,0,,-0.06043402855131741,0.58554004376912,4,0,0,-0.22565961865585327
3902,2,1,OUT,SALE,2,2025-05-24,0,,-0.06043402855131741,0.58554004376912,5,1,0,-0.21193537605808782
3903,2,1,OUT,SALE,1,2025-05-25,0,,-0.06218987052790507,-1.4638501094227994,6,1,0,-0.1393170081150879
3904,2,1,OUT,SALE,2,2025-05-26,0,,-0.06043402855131741,0.8017837257372732,0,0,0,-0.19037422672564125
3905,2,1,OUT,SALE,2,2025-05-27,0,,-0.06043402855131741,0.801783725737273,1,0,0,-0.22293612844985483
3906,2,1,OUT,SALE,1,2025-05-28,0,,-0.06218987052790507,-1.4638501094227991,2,0,0,-0.2294202628458626
3907,2,1,OUT,SALE,1,2025-05-29,0,,-0.06218987052790507,-1.4638501094227991,3,0,0,-0.2285787386880907
3908,2,1,OUT,SALE,2,2025-05-30,0,,-0.06043402855131741,0.801783725737273,4,0,0,-0.21998389721557243
3909,2,1,OUT,SALE,2,2025-05-31,0,,-0.06043402855131741,0.801783725737273,5,1,0,-0.20786562878145548
3910,2,1,OUT,SALE,1,2025-06-01,0,,-0.06218987052790507,-1.0690449676496971,6,1,0,-0.161113058610521
3911,2,1,OUT,SALE,1,2025-06-02,0,,-0.06218987052790507,-1.0690449676496971,0,0,0,-0.21463511576509647
3912,2,1,OUT,SALE,1,2025-06-03,0,,-0.06218987052790507,-0.801783725737273,1,0,0,-0.24356575072846826
3913,2,1,OUT,SALE,1,2025-06-07,0,,-0.06218987052790507,-0.5855400437691199,5,1,0,-0.19885689914952948
3914,2,1,OUT,SALE,1,2025-06-08,0,,-0.06218987052790507,-0.5855400437691199,6,1,0,-0.19108768035369056
3915,2,1,OUT,SALE,1,2025-06-11,0,,-0.06218987052790507,-0.5855400437691199,2,0,0,-0.25493000896077506
3916,2,1,OUT,SALE,1,2025-06-12,0,,-0.06218987052790507,-0.37796447300922686,3,0,0,-0.2543892572352419
3917,2,1,OUT,SALE,1,2025-06-15,0,,-0.06218987052790507,0.0,6,1,0,-0.21157199040364816
3918,2,1,OUT,SALE,1,2025-06-17,0,,-0.06218987052790507,0.0,1,0,0,-0.24971091565554304
3919,2,1,OUT,SALE,1,2025-06-18,0,,-0.06218987052790507,0.0,2,0,0,-0.25763865540921815
3920,2,1,OUT,SALE,1,2025-06-19,0,,-0.06218987052790507,0.0,3,0,0,-0.2571498500184589
3921,2,1,OUT,SALE,1,2025-06-20,0,,-0.06218987052790507,0.0,4,0,0,-0.24218183513284552
3922,2,1,OUT,SALE,1,2025-06-21,0,,-0.06218987052790507,0.0,5,1,0,-0.21839008680177152
3923,2,1,OUT,SALE,1,2025-06-22,0,,-0.06218987052790507,0.0,6,1,0,-0.21157199040364816
3924,2,1,OUT,SALE,1,2025-06-23,0,,-0.06218987052790507,0.0,0,0,0,-0.22749792330331092
3925,2,1,OUT,SALE,1,2025-06-26,0,,-0.06218987052790507,0.0,3,0,0,-0.2571498500184589
3926,2,1,OUT,SALE,1,2025-06-27,0,,-0.06218987052790507,0.0,4,0,0,-0.24218183513284552
3927,2,1,OUT,SALE,1,2025-06-28,0,,-0.06218987052790507,0.0,5,1,0,-0.21839008680177152
3928,2,1,OUT,SALE,1,2025-06-29,0,,-0.06218987052790507,0.0,6,1,0,-0.21157199040364816
3929,2,1,OUT,SALE,1,2025-08-02,0,,-0.06218987052790507,0.0,5,1,0,-0.21839008680177152
3930,2,1,OUT,SALE,1,2025-08-06,0,,-0.06218987052790507,0.0,2,0,0,-0.25763865540921815
3931,2,1,OUT,SALE,1,2025-08-10,0,,-0.06218987052790507,0.0,6,1,0,-0.21157199040364816
3932,2,1,OUT,SALE,1,2025-08-11,0,,-0.06218987052790507,0.0,0,0,0,-0.22749792330331092
3933,2,1,OUT,SALE,1,2025-08-12,0,,-0.06218987052790507,0.0,1,0,0,-0.24971091565554304
3934,2,1,OUT,SALE,1,2025-08-13,0,,-0.06218987052790507,0.0,2,0,0,-0.25763865540921815
3935,2,1,OUT,SALE,1,2025-08-16,0,,-0.06218987052790507,0.0,5,1,0,-0.21839008680177152
3936,2,1,OUT,SALE,1,2025-08-17,0,,-0.06218987052790507,0.0,6,1,0,-0.21157199040364816
3937,2,1,OUT,SALE,1,2025-08-23,0,,-0.06218987052790507,0.0,5,1,0,-0.21839008680177152
3938,2,1,OUT,SALE,1,2025-08-24,0,,-0.06218987052790507,0.0,6,1,0,-0.21157199040364816
3939,2,1,OUT,SALE,1,2025-08-25,0,,-0.06218987052790507,0.0,0,0,0,-0.22749792330331092
3940,2,1,OUT,SALE,1,2025-08-27,0,,-0.06218987052790507,0.0,2,0,0,-0.25763865540921815
3941,2,1,OUT,SALE,1,2025-08-28,0,,-0.06218987052790507,0.0,3,0,0,-0.2571498500184589
3942,2,1,OUT,SALE,1,2025-08-29,0,,-0.06218987052790507,0.0,4,0,0,-0.24218183513284552
3943,2,1,OUT,SALE,1,2025-08-30,0,,-0.06218987052790507,0.0,5,1,0,-0.21839008680177152
3944,2,1,OUT,SALE,1,2025-08-31,0,,-0.06218987052790507,0.0,6,1,0,-0.21157199040364816
3945,2,1,OUT,SALE,1,2025-09-01,0,,-0.06218987052790507,0.0,0,0,0,-0.22749792330331092
3946,2,1,OUT,SALE,1,2025-09-02,0,,-0.06218987052790507,0.0,1,0,0,-0.24971091565554304
3947,2,1,OUT,SALE,2,2025-09-03,0,,-0.06043402855131741,0.0,2,0,0,-0.25763865540921815
3948,2,1,OUT,SALE,2,2025-09-04,0,,-0.06043402855131741,2.2677868380553634,3,0,0,-0.17826145283453415
3949,2,1,OUT,SALE,2,2025-09-05,0,,-0.06043402855131741,1.4638501094227994,4,0,0,-0.2030494234763257
3950,2,1,OUT,SALE,2,2025-09-06,0,,-0.06043402855131741,1.0690449676496974,5,1,0,-0.2004606382297801
3951,2,1,OUT,SALE,2,2025-09-07,0,,-0.06043402855131741,0.801783725737273,6,1,0,-0.19888163278553256
3952,2,1,OUT,SALE,1,2025-09-08,0,,-0.06218987052790507,-1.4638501094227991,0,0,0,-0.19321185344871972
3953,2,1,OUT,SALE,1,2025-09-09,0,,-0.06218987052790507,-1.4638501094227991,1,0,0,-0.22133665884321313
3954,2,1,OUT,SALE,2,2025-09-10,0,,-0.06043402855131741,0.5855400437691199,2,0,0,-0.24372440240883514
3955,2,1,OUT,SALE,2,2025-09-11,0,,-0.06043402855131741,0.5855400437691199,3,0,0,-0.24069995290263785
3956,2,1,OUT,SALE,1,2025-09-12,0,,-0.06218987052790507,-1.4638501094227991,4,0,0,-0.21334453784086832
3957,2,1,OUT,SALE,2,2025-09-13,0,,-0.06043402855131741,0.801783725737273,5,1,0,-0.20786562878145548
3958,2,1,OUT,SALE,2,2025-09-14,0,,-0.06043402855131741,0.801783725737273,6,1,0,-0.19888163278553256
3959,2,1,OUT,SALE,1,2025-09-15,0,,-0.06218987052790507,-1.0690449676496971,0,0,0,-0.21463511576509647
3960,2,1,OUT,SALE,2,2025-09-16,0,,-0.06043402855131741,0.801783725737273,1,0,0,-0.22293612844985483
3961,2,1,OUT,SALE,1,2025-09-17,0,,-0.06218987052790507,-1.4638501094227991,2,0,0,-0.2294202628458626
3962,2,1,OUT,SALE,1,2025-09-18,0,,-0.06218987052790507,-1.0690449676496971,3,0,0,-0.24363837180579717
3963,2,1,OUT,SALE,1,2025-09-19,0,,-0.06218987052790507,-0.801783725737273,4,0,0,-0.2358302701006404
3964,2,1,OUT,SALE,2,2025-09-20,0,,-0.06043402855131741,1.0690449676496971,5,1,0,-0.2004606382297801
3965,2,1,OUT,SALE,2,2025-09-21,0,,-0.06043402855131741,1.0690449676496971,6,1,0,-0.19265411401012128
3966,2,1,OUT,SALE,1,2025-09-22,0,,-0.06218987052790507,-0.801783725737273,0,0,0,-0.22411183995337114
3967,2,1,OUT,SALE,1,2025-09-23,0,,-0.06218987052790507,-0.801783725737273,1,0,0,-0.24356575072846826
3968,2,1,OUT,SALE,2,2025-09-24,0,,-0.06043402855131741,1.4638501094227991,2,0,0,-0.21074959775905283
3969,2,1,OUT,SALE,2,2025-09-25,0,,-0.06043402855131741,1.0690449676496971,3,0,0,-0.22369013897263051
3970,2,1,OUT,SALE,2,2025-09-26,0,,-0.06043402855131741,0.801783725737273,4,0,0,-0.21998389721557243
3971,2,1,OUT,SALE,2,2025-09-27,0,,-0.06043402855131741,0.5855400437691199,5,1,0,-0.21193537605808782
3972,2,1,OUT,SALE,2,2025-09-28,0,,-0.06043402855131741,0.5855400437691199,6,1,0,-0.20370998255901474
3973,2,1,OUT,SALE,1,2025-09-29,0,,-0.06218987052790507,-1.4638501094227991,0,0,0,-0.19321185344871972
3974,2,1,OUT,SALE,3,2025-09-30,0,,-0.05867818657472975,2.6349301969610393,1,0,0,-0.1545955836515836
3975,2,1,OUT,SALE,5,2025-10-01,0,,-0.05516650262155443,5.196152422706631,2,0,0,-0.10939911379083267
3976,2,1,OUT,SALE,4,2025-10-02,0,,-0.05692234459814209,1.2349939611324476,3,0,0,-0.21753294090939795
3977,2,1,OUT,SALE,5,2025-10-03,0,,-0.05516650262155443,1.65615734242165,4,0,0,-0.1962975346595568
3978,2,1,OUT,SALE,4,2025-10-04,0,,-0.05692234459814209,0.5447047794019222,5,1,0,-0.20978801488022825
3979,2,1,OUT,SALE,4,2025-10-05,0,,-0.05692234459814209,0.3779644730092273,6,1,0,-0.20616391594758138
3980,2,1,OUT,SALE,3,2025-10-06,0,,-0.05867818657472975,-0.5175491695067657,0,0,0,-0.22772636426173293
3981,2,1,OUT,SALE,3,2025-10-07,0,,-0.05867818657472975,-1.2247448713915883,1,0,0,-0.23247188181631168
3982,2,1,OUT,SALE,3,2025-10-08,0,,-0.05867818657472975,-1.2247448713915883,2,0,0,-0.24071769442105917
3983,2,1,OUT,SALE,2,2025-10-09,0,,-0.06043402855131741,-2.267786838055362,3,0,0,-0.189951698425878
3984,2,1,OUT,SALE,3,2025-10-10,0,,-0.05867818657472975,-0.43915503282683965,4,0,0,-0.24237956621148332
3985,2,1,OUT,SALE,4,2025-10-11,0,,-0.05692234459814209,1.2421180068162379,5,1,0,-0.1985001029592538
3986,2,1,OUT,SALE,4,2025-10-12,0,,-0.05692234459814209,1.2421180068162379,6,1,0,-0.18897367045673008
3987,2,1,OUT,SALE,3,2025-10-13,0,,-0.05867818657472975,-0.2070196678027062,0,0,0,-0.22798185171098595
3988,2,1,OUT,SALE,3,2025-10-14,0,,-0.05867818657472975,-0.2070196678027062,1,0,0,-0.24805560814235944
3989,2,1,OUT,SALE,3,2025-10-15,0,,-0.05867818657472975,-0.2070196678027062,2,0,0,-0.25894569838940956
3990,2,1,OUT,SALE,3,2025-10-16,0,,-0.05867818657472975,-0.2070196678027062,3,0,0,-0.2577707301873245
3991,2,1,OUT,SALE,2,2025-10-17,0,,-0.06043402855131741,-2.634930196961039,4,0,0,-0.1564144873729838
3992,2,1,OUT,SALE,4,2025-10-18,0,,-0.05692234459814209,1.2421180068162379,5,1,0,-0.1985001029592538
3993,2,1,OUT,SALE,3,2025-10-19,0,,-0.05867818657472975,-0.2070196678027062,6,1,0,-0.2045996836475592
3994,2,1,OUT,SALE,3,2025-10-20,0,,-0.05867818657472975,0.0,0,0,0,-0.22744363303467424
3995,2,1,OUT,SALE,3,2025-10-21,0,,-0.05867818657472975,0.0,1,0,0,-0.2495758874539034
3996,2,1,OUT,SALE,3,2025-10-22,0,,-0.05867818657472975,0.0,2,0,0,-0.25793695612274714
3997,2,1,OUT,SALE,4,2025-10-23,0,,-0.05692234459814209,1.732050807568878,3,0,0,-0.19877895813212998
3998,2,1,OUT,SALE,2,2025-10-24,0,,-0.06043402855131741,-1.6561573424216502,4,0,0,-0.20033157286757564
3999,2,1,OUT,SALE,3,2025-10-25,0,,-0.05867818657472975,-0.2070196678027062,5,1,0,-0.21186448897000765
4000,2,1,OUT,SALE,3,2025-10-26,0,,-0.05867818657472975,0.0,6,1,0,-0.211602541120744
4001,2,1,OUT,SALE,9999,2025-10-27,1,DATA_ERROR,17.492718211395502,17313.579872458504,0,0,1,0.1859257334318578
4002,2,1,OUT,SALE,3,2025-10-28,0,,-0.05867818657472975,-0.377964468596112,1,0,0,-0.24762060887703707
4003,2,1,OUT,SALE,3,2025-10-29,0,,-0.05867818657472975,-0.377964468596112,2,0,0,-0.2570225854114781
4004,2,1,OUT,SALE,3,2025-10-30,0,,-0.05867818657472975,-0.377964468596112,3,0,0,-0.2545682413305281
4005,2,1,OUT,SALE,3,2025-10-31,0,,-0.05867818657472975,-0.37792035840562743,4,0,0,-0.2427628056494176
4006,2,1,OUT,SALE,5,2025-11-01,0,,-0.05516650262155443,-0.3774351110022115,5,1,0,-0.20869233520913166
4007,2,1,OUT,SALE,5,2025-11-02,0,,-0.05516650262155443,-0.37752331594540867,6,1,0,-0.20388686370718723
4008,2,1,OUT,SALE,5,2025-11-03,0,,-0.05516650262155443,-0.3776115297074788,0,0,0,-0.2297060689756633
4009,2,1,OUT,SALE,5,2025-11-04,0,,-0.05516650262155443,1.0690449675369251,1,0,0,-0.2118294378624474
