id,store_id,product_option_id,type,reason,quantity,created_at,is_anomaly,anomaly_type
5623,2,6,OUT,SALE,11,2025-10-08,0,
5624,2,6,OUT,SALE,7,2025-10-09,0,
5625,2,6,OUT,SALE,12,2025-10-10,0,
5626,2,6,OUT,SALE,9,2025-10-11,0,
5627,2,6,OUT,SALE,12,2025-10-12,0,
5628,2,6,OUT,SALE,12,2025-10-13,0,
5629,2,6,OUT,SALE,13,2025-10-14,0,
5630,2,6,OUT,SALE,10,2025-10-15,0,
5631,2,6,OUT,SALE,9,2025-10-16,0,
5632,2,6,OUT,SALE,12,2025-10-17,0,
5633,2,6,OUT,SALE,13,2025-10-18,0,
5634,2,6,OUT,SALE,11,2025-10-19,0,
5635,2,6,OUT,SALE,10,2025-10-20,0,
5636,2,6,OUT,SALE,10,2025-10-21,0,
5637,2,6,OUT,SALE,10,2025-10-22,0,
5638,2,6,OUT,SALE,11,2025-10-23,0,
5639,2,6,OUT,SALE,10,2025-10-24,0,
5640,2,6,OUT,SALE,11,2025-10-25,0,
5641,2,6,OUT,SALE,13,2025-10-26,0,
5642,2,6,OUT,SALE,9,2025-10-27,0,
5643,2,6,OUT,SALE,10,2025-10-28,0,
5644,2,6,OUT,SALE,8,2025-10-29,0,
5645,2,6,OUT,SALE,11,2025-10-30,0,
5646,2,6,OUT,SALE,8,2025-10-31,0,
5647,2,6,OUT,SALE,8,2025-11-01,0,
5648,2,6,OUT,SALE,6,2025-11-02,0,
5649,2,6,OUT,SALE,5,2025-11-03,0,
5650,2,6,OUT,SALE,6,2025-11-04,0,
5651,2,6,OUT,SALE,7,2025-11-05,0,
5652,2,6,OUT,SALE,7,2025-11-06,0,
5653,2,6,OUT,SALE,5,2025-11-07,0,
5654,2,6,OUT,SALE,6,2025-11-08,0,
5655,2,6,OUT,SALE,7,2025-11-09,0,
5656,2,6,OUT,SALE,8,2025-11-10,0,
5657,2,6,OUT,SALE,5,2025-11-11,0,
5658,2,6,OUT,SALE,5,2025-11-12,0,
5659,2,6,OUT,SALE,7,2025-11-13,0,
5660,2,6,OUT,SALE,6,2025-11-14,0,
5661,2,6,OUT,SALE,8,2025-11-15,0,
5662,2,6,OUT,SALE,6,2025-11-16,0,
5663,2,6,OUT,SALE,6,2025-11-17,0,
5664,2,6,OUT,SALE,7,2025-11-18,0,
5665,2,6,OUT,SALE,6,2025-11-19,0,
5666,2,6,OUT,SALE,7,2025-11-20,0,
5667,2,6,OUT,SALE,6,2025-11-21,0,
5668,2,6,OUT,SALE,6,2025-11-22,0,
5669,2,6,OUT,SALE,7,2025-11-23,0,
5670,2,6,OUT,SALE,7,2025-11-24,0,
5671,2,6,OUT,SALE,7,2025-11-25,0,
5672,2,6,OUT,SALE,6,2025-11-26,0,
5673,2,6,OUT,SALE,5,2025-11-27,0,
5674,2,6,OUT,SALE,12,2025-11-28,0,
5675,2,6,OUT,SALE,14,2025-11-29,0,
5676,2,6,OUT,SALE,16,2025-11-30,0,
5677,2,6,OUT,SALE,3,2025-12-01,0,
5678,2,6,OUT,SALE,2,2025-12-02,0,
5679,2,6,OUT,SALE,3,2025-12-03,0,
5680,2,6,OUT,SALE,2,2025-12-04,0,
5681,2,6,OUT,SALE,2,2025-12-05,0,
5682,2,6,OUT,SALE,3,2025-12-06,0,
5683,2,6,OUT,SALE,4,2025-12-07,0,
5684,2,6,OUT,SALE,3,2025-12-08,0,
5685,2,6,OUT,SALE,3,2025-12-09,0,
5686,2,6,OUT,SALE,3,2025-12-10,0,
5687,2,6,OUT,SALE,2,2025-12-11,0,
5688,2,6,OUT,SALE,3,2025-12-12,0,
5689,2,6,OUT,SALE,2,2025-12-13,0,
5690,2,6,OUT,SALE,3,2025-12-14,0,
5691,2,6,OUT,SALE,3,2025-12-15,0,
5692,2,6,OUT,SALE,2,2025-12-16,0,
5693,2,6,OUT,SALE,2,2025-12-17,0,
5694,2,6,OUT,SALE,2,2025-12-18,0,
5695,2,6,OUT,SALE,3,2025-12-19,0,
5696,2,6,OUT,SALE,4,2025-12-20,0,
5697,2,6,OUT,SALE,3,2025-12-21,0,
5698,2,6,OUT,SALE,3,2025-12-22,0,
5699,2,6,OUT,SALE,2,2025-12-23,0,
5700,2,6,OUT,SALE,5,2025-12-24,0,
5701,2,6,OUT,SALE,5,2025-12-25,0,
5702,2,6,OUT,SALE,4,2025-12-26,0,
5703,2,6,OUT,SALE,3,2025-12-27,0,
5704,2,6,OUT,SALE,3,2025-12-28,0,
5705,2,6,OUT,SALE,3,2025-12-29,0,
5706,2,6,OUT,SALE,3,2025-12-30,0,
5707,2,6,OUT,SALE,2,2025-12-31,0,
5708,2,7,OUT,SALE,1,2025-01-01,0,
5709,2,7,OUT,SALE,1,2025-01-02,0,
5710,2,7,OUT,SALE,1,2025-01-03,0,
5711,2,7,OUT,SALE,1,2025-01-04,0,
5712,2,7,OUT,SALE,1,2025-01-05,0,
5713,2,7,OUT,SALE,1,2025-01-07,0,
5714,2,7,OUT,SALE,1,2025-01-08,0,
5715,2,7,OUT,SALE,1,2025-01-09,0,
5716,2,7,OUT,SALE,1,2025-01-10,0,
5717,2,7,OUT,SALE,1,2025-01-11,0,
5718,2,7,OUT,SALE,1,2025-01-12,0,
5719,2,7,OUT,SALE,1,2025-01-13,0,
5720,2,7,OUT,SALE,1,2025-01-14,0,
5721,2,7,OUT,SALE,1,2025-01-15,0,
5722,2,7,OUT,SALE,1,2025-01-16,0,
5723,2,7,OUT,SALE,1,2025-01-17,0,
5724,2,7,OUT,SALE,1,2025-01-18,0,
5725,2,7,OUT,SALE,1,2025-01-19,0,
5726,2,7,OUT,SALE,1,2025-01-20,0,
5727,2,7,OUT,SALE,1,2025-01-21,0,
5728,2,7,OUT,SALE,1,2025-01-22,0,
5729,2,7,OUT,SALE,1,2025-01-23,0,
5730,2,7,OUT,SALE,1,2025-01-24,0,
5731,2,7,OUT,SALE,1,2025-01-25,0,
5732,2,7,OUT,SALE,1,2025-01-26,0,
5733,2,7,OUT,SALE,1,2025-01-27,0,
5734,2,7,OUT,SALE,1,2025-01-28,0,
5735,2,7,OUT,SALE,1,2025-01-29,0,
5736,2,7,OUT,SALE,1,2025-01-30,0,
5737,2,7,OUT,SALE,1,2025-01-31,0,
5738,2,7,OUT,SALE,1,2025-02-01,0,
5739,2,7,OUT,SALE,1,2025-02-02,0,
5740,2,7,OUT,SALE,1,2025-02-03,0,
5741,2,7,OUT,SALE,1,2025-02-04,0,
5742,2,7,OUT,SALE,1,2025-02-05,0,
5743,2,7,OUT,SALE,1,2025-02-06,0,
5744,2,7,OUT,SALE,1,2025-02-07,0,
5745,2,7,OUT,SALE,2,2025-02-08,0,
5746,2,7,OUT,SALE,1,2025-02-09,0,
5747,2,7,OUT,SALE,1,2025-02-10,0,
5748,2,7,OUT,SALE,1,2025-02-11,0,
5749,2,7,OUT,SALE,1,2025-02-12,0,
5750,2,7,OUT,SALE,1,2025-02-13,0,
5751,2,7,OUT,SALE,1,2025-02-14,0,
5752,2,7,OUT,SALE,1,2025-02-15,0,
5753,2,7,OUT,SALE,1,2025-02-16,0,
5754,2,7,OUT,SALE,1,2025-02-17,0,
5755,2,7,OUT,SALE,1,2025-02-18,0,
5756,2,7,OUT,SALE,1,2025-02-19,0,
5757,2,7,OUT,SALE,1,2025-02-20,0,
5758,2,7,OUT,SALE,1,2025-02-21,0,
5759,2,7,OUT,SALE,1,2025-02-22,0,
5760,2,7,OUT,SALE,1,2025-02-23,0,
5761,2,7,OUT,SALE,1,2025-02-24,0,
5762,2,7,OUT,SALE,1,2025-02-25,0,
5763,2,7,OUT,SALE,1,2025-02-26,0,
5764,2,7,OUT,SALE,1,2025-02-27,0,
5765,2,7,OUT,SALE,1,2025-02-28,0,
5766,2,7,OUT,SALE,2,2025-03-01,0,
5767,2,7,OUT,SALE,3,2025-03-02,0,
5768,2,7,OUT,SALE,3,2025-03-03,0,
5769,2,7,OUT,SALE,3,2025-03-04,0,
5770,2,7,OUT,SALE,2,2025-03-05,0,
5771,2,7,OUT,SALE,3,2025-03-06,0,
5772,2,7,OUT,SALE,3,2025-03-07,0,
5773,2,7,OUT,SALE,2,2025-03-08,0,
5774,2,7,OUT,SALE,2,2025-03-09,0,
5775,2,7,OUT,SALE,2,2025-03-10,0,
5776,2,7,OUT,SALE,2,2025-03-11,0,
5777,2,7,OUT,SALE,2,2025-03-12,0,
5778,2,7,OUT,SALE,2,2025-03-13,0,
5779,2,7,OUT,SALE,3,2025-03-14,0,
5780,2,7,OUT,SALE,4,2025-03-15,0,
5781,2,7,OUT,SALE,5,2025-03-16,0,
5782,2,7,OUT,SALE,4,2025-03-17,0,
5783,2,7,OUT,SALE,4,2025-03-18,0,
5784,2,7,OUT,SALE,2,2025-03-19,0,
5785,2,7,OUT,SALE,2,2025-03-20,0,
5786,2,7,OUT,SALE,3,2025-03-21,0,
5787,2,7,OUT,SALE,3,2025-03-22,0,
5788,2,7,OUT,SALE,3,2025-03-23,0,
5789,2,7,OUT,SALE,3,2025-03-24,0,
5790,2,7,OUT,SALE,2,2025-03-25,0,
5791,2,7,OUT,SALE,3,2025-03-26,0,
5792,2,7,OUT,SALE,2,2025-03-27,0,
5793,2,7,OUT,SALE,3,2025-03-28,0,
5794,2,7,OUT,SALE,2,2025-03-29,0,
5795,2,7,OUT,SALE,3,2025-03-30,0,
5796,2,7,OUT,SALE,3,2025-03-31,0,
5797,2,7,OUT,SALE,4,2025-04-01,0,
5798,2,7,OUT,SALE,5,2025-04-02,0,
5799,2,7,OUT,SALE,4,2025-04-03,0,
5800,2,7,OUT,SALE,5,2025-04-04,0,
5801,2,7,OUT,SALE,5,2025-04-05,0,
5802,2,7,OUT,SALE,5,2025-04-06,0,
5803,2,7,OUT,SALE,3,2025-04-07,0,
5804,2,7,OUT,SALE,4,2025-04-08,0,
5805,2,7,OUT,SALE,5,2025-04-09,0,
5806,2,7,OUT,SALE,4,2025-04-10,0,
5807,2,7,OUT,SALE,4,2025-04-11,0,
5808,2,7,OUT,SALE,4,2025-04-12,0,
5809,2,7,OUT,SALE,4,2025-04-13,0,
5810,2,7,OUT,SALE,5,2025-04-14,0,
5811,2,7,OUT,SALE,4,2025-04-15,0,
5812,2,7,OUT,SALE,5,2025-04-16,0,
5813,2,7,OUT,SALE,4,2025-04-17,0,
5814,2,7,OUT,SALE,4,2025-04-18,0,
5815,2,7,OUT,SALE,5,2025-04-19,0,
5816,2,7,OUT,SALE,4,2025-04-20,0,
5817,2,7,OUT,SALE,4,2025-04-21,0,
5818,2,7,OUT,SALE,5,2025-04-22,0,
5819,2,7,OUT,SALE,4,2025-04-23,0,
5820,2,7,OUT,SALE,5,2025-04-24,0,
5821,2,7,OUT,SALE,4,2025-04-25,0,
5822,2,7,OUT,SALE,4,2025-04-26,0,
5823,2,7,OUT,SALE,5,2025-04-27,0,
5824,2,7,OUT,SALE,4,2025-04-28,0,
5825,2,7,OUT,SALE,3,2025-04-29,0,
5826,2,7,OUT,SALE,4,2025-04-30,0,
5827,2,7,OUT,SALE,6,2025-05-01,0,
5828,2,7,OUT,SALE,5,2025-05-02,0,
5829,2,7,OUT,SALE,9,2025-05-03,0,
5830,2,7,OUT,SALE,7,2025-05-04,0,
5831,2,7,OUT,SALE,6,2025-05-05,0,
5832,2,7,OUT,SALE,6,2025-05-06,0,
5833,2,7,OUT,SALE,5,2025-05-07,0,
5834,2,7,OUT,SALE,5,2025-05-08,0,
5835,2,7,OUT,SALE,5,2025-05-09,0,
5836,2,7,OUT,SALE,8,2025-05-10,0,
5837,2,7,OUT,SALE,8,2025-05-11,0,
5838,2,7,OUT,SALE,6,2025-05-12,0,
5839,2,7,OUT,SALE,7,2025-05-13,0,
5840,2,7,OUT,SALE,6,2025-05-14,0,
5841,2,7,OUT,SALE,6,2025-05-15,0,
5842,2,7,OUT,SALE,5,2025-05-16,0,
5843,2,7,OUT,SALE,5,2025-05-17,0,
5844,2,7,OUT,SALE,8,2025-05-18,0,
5845,2,7,OUT,SALE,5,2025-05-19,0,
5846,2,7,OUT,SALE,6,2025-05-20,0,
5847,2,7,OUT,SALE,6,2025-05-21,0,
5848,2,7,OUT,SALE,6,2025-05-22,0,
5849,2,7,OUT,SALE,6,2025-05-23,0,
5850,2,7,OUT,SALE,6,2025-05-24,0,
5851,2,7,OUT,SALE,7,2025-05-25,0,
5852,2,7,OUT,SALE,6,2025-05-26,0,
5853,2,7,OUT,SALE,7,2025-05-27,0,
5854,2,7,OUT,SALE,5,2025-05-28,0,
5855,2,7,OUT,SALE,6,2025-05-29,0,
5856,2,7,OUT,SALE,6,2025-05-30,0,
5857,2,7,OUT,SALE,7,2025-05-31,0,
5858,2,7,OUT,SALE,7,2025-06-01,0,
5859,2,7,OUT,SALE,8,2025-06-02,0,
5860,2,7,OUT,SALE,7,2025-06-03,0,
5861,2,7,OUT,SALE,6,2025-06-04,0,
5862,2,7,OUT,SALE,8,2025-06-05,0,
5863,2,7,OUT,SALE,9,2025-06-06,0,
5864,2,7,OUT,SALE,8,2025-06-07,0,
5865,2,7,OUT,SALE,8,2025-06-08,0,
5866,2,7,OUT,SALE,9,2025-06-09,0,
5867,2,7,OUT,SALE,6,2025-06-10,0,
5868,2,7,OUT,SALE,9,2025-06-11,0,
5869,2,7,OUT,SALE,8,2025-06-12,0,
5870,2,7,OUT,SALE,6,2025-06-13,0,
5871,2,7,OUT,SALE,8,2025-06-14,0,
5872,2,7,OUT,SALE,8,2025-06-15,0,
5873,2,7,OUT,SALE,6,2025-06-16,0,
5874,2,7,OUT,SALE,7,2025-06-17,0,
5875,2,7,OUT,SALE,6,2025-06-18,0,
5876,2,7,OUT,SALE,7,2025-06-19,0,
5877,2,7,OUT,SALE,6,2025-06-20,0,
5878,2,7,OUT,SALE,9,2025-06-21,0,
5879,2,7,OUT,SALE,9,2025-06-22,0,
5880,2,7,OUT,SALE,7,2025-06-23,0,
5881,2,7,OUT,SALE,8,2025-06-24,0,
5882,2,7,OUT,SALE,7,2025-06-25,0,
5883,2,7,OUT,SALE,8,2025-06-26,0,
5884,2,7,OUT,SALE,6,2025-06-27,0,
5885,2,7,OUT,SALE,8,2025-06-28,0,
5886,2,7,OUT,SALE,8,2025-06-29,0,
5887,2,7,OUT,SALE,7,2025-06-30,0,
5888,2,7,OUT,SALE,8,2025-07-01,0,
5889,2,7,OUT,SALE,7,2025-07-02,0,
5890,2,7,OUT,SALE,7,2025-07-03,0,
5891,2,7,OUT,SALE,9,2025-07-04,0,
5892,2,7,OUT,SALE,10,2025-07-05,0,
5893,2,7,OUT,SALE,9,2025-07-06,0,
5894,2,7,OUT,SALE,8,2025-07-07,0,
5895,2,7,OUT,SALE,7,2025-07-08,0,
5896,2,7,OUT,SALE,8,2025-07-09,0,
5897,2,7,OUT,SALE,8,2025-07-10,0,
5898,2,7,OUT,SALE,6,2025-07-11,0,
5899,2,7,OUT,SALE,9,2025-07-12,0,
5900,2,7,OUT,SALE,8,2025-07-13,0,
5901,2,7,OUT,SALE,6,2025-07-14,0,
5902,2,7,OUT,SALE,6,2025-07-15,0,
5903,2,7,OUT,SALE,7,2025-07-16,0,
5904,2,7,OUT,SALE,7,2025-07-17,0,
5905,2,7,OUT,SALE,6,2025-07-18,0,
5906,2,7,OUT,SALE,8,2025-07-19,0,
5907,2,7,OUT,SALE,18,2025-07-20,0,
5908,2,7,OUT,SALE,17,2025-07-21,0,
5909,2,7,OUT,SALE,16,2025-07-22,0,
5910,2,7,OUT,SALE,21,2025-07-23,0,
5911,2,7,OUT,SALE,18,2025-07-24,0,
5912,2,7,OUT,SALE,16,2025-07-25,0,
5913,2,7,OUT,SALE,9,2025-07-26,0,
5914,2,7,OUT,SALE,10,2025-07-27,0,
5915,2,7,OUT,SALE,9,2025-07-28,0,
5916,2,7,OUT,SALE,6,2025-07-29,0,
5917,2,7,OUT,SALE,7,2025-07-30,0,
5918,2,7,OUT,SALE,7,2025-07-31,0,
5919,2,7,OUT,SALE,7,2025-08-01,0,
5920,2,7,OUT,SALE,8,2025-08-02,0,
5921,2,7,OUT,SALE,8,2025-08-03,0,
5922,2,7,OUT,SALE,8,2025-08-04,0,
5923,2,7,OUT,SALE,8,2025-08-05,0,
5924,2,7,OUT,SALE,7,2025-08-06,0,
5925,2,7,OUT,SALE,6,2025-08-07,0,
5926,2,7,OUT,SALE,6,2025-08-08,0,
5927,2,7,OUT,SALE,8,2025-08-09,0,
5928,2,7,OUT,SALE,7,2025-08-10,0,
5929,2,7,OUT,SALE,8,2025-08-11,0,
5930,2,7,OUT,SALE,6,2025-08-12,0,
5931,2,7,OUT,SALE,8,2025-08-13,0,
5932,2,7,OUT,SALE,6,2025-08-14,0,
5933,2,7,OUT,SALE,8,2025-08-15,0,
5934,2,7,OUT,SALE,8,2025-08-16,0,
5935,2,7,OUT,SALE,10,2025-08-17,0,
5936,2,7,OUT,SALE,6,2025-08-18,0,
5937,2,7,OUT,SALE,7,2025-08-19,0,
5938,2,7,OUT,SALE,7,2025-08-20,0,
5939,2,7,OUT,SALE,7,2025-08-21,0,
5940,2,7,OUT,SALE,7,2025-08-22,0,
5941,2,7,OUT,SALE,8,2025-08-23,0,
5942,2,7,OUT,SALE,8,2025-08-24,0,
5943,2,7,OUT,SALE,5,2025-08-25,0,
5944,2,7,OUT,SALE,8,2025-08-26,0,
5945,2,7,OUT,SALE,10,2025-08-27,0,
5946,2,7,OUT,SALE,7,2025-08-28,0,
5947,2,7,OUT,SALE,6,2025-08-29,0,
5948,2,7,OUT,SALE,7,2025-08-30,0,
5949,2,7,OUT,SALE,9,2025-08-31,0,
5950,2,7,OUT,SALE,6,2025-09-01,0,
5951,2,7,OUT,SALE,6,2025-09-02,0,
5952,2,7,OUT,SALE,6,2025-09-03,0,
5953,2,7,OUT,SALE,4,2025-09-04,0,
5954,2,7,OUT,SALE,6,2025-09-05,0,
5955,2,7,OUT,SALE,7,2025-09-06,0,
5956,2,7,OUT,SALE,6,2025-09-07,0,
5957,2,7,OUT,SALE,5,2025-09-08,0,
5958,2,7,OUT,SALE,6,2025-09-09,0,
5959,2,7,OUT,SALE,7,2025-09-10,0,
5960,2,7,OUT,SALE,6,2025-09-11,0,
5961,2,7,OUT,SALE,5,2025-09-12,0,
5962,2,7,OUT,SALE,7,2025-09-13,0,
5963,2,7,OUT,SALE,8,2025-09-14,0,
5964,2,7,OUT,SALE,6,2025-09-15,0,
5965,2,7,OUT,SALE,6,2025-09-16,0,
5966,2,7,OUT,SALE,7,2025-09-17,0,
5967,2,7,OUT,SALE,6,2025-09-18,0,
5968,2,7,OUT,SALE,5,2025-09-19,0,
5969,2,7,OUT,SALE,5,2025-09-20,0,
5970,2,7,OUT,SALE,6,2025-09-21,0,
5971,2,7,OUT,SALE,5,2025-09-22,0,
5972,2,7,OUT,SALE,6,2025-09-23,0,
5973,2,7,OUT,SALE,6,2025-09-24,0,
5974,2,7,OUT,SALE,6,2025-09-25,0,
5975,2,7,OUT,SALE,5,2025-09-26,0,
5976,2,7,OUT,SALE,8,2025-09-27,0,
5977,2,7,OUT,SALE,6,2025-09-28,0,
5978,2,7,OUT,SALE,6,2025-09-29,0,
5979,2,7,OUT,SALE,11,2025-09-30,0,
5980,2,7,OUT,SALE,8,2025-10-01,0,
5981,2,7,OUT,SALE,8,2025-10-02,0,
5982,2,7,OUT,SALE,7,2025-10-03,0,
5983,2,7,OUT,SALE,6,2025-10-04,0,
5984,2,7,OUT,SALE,4,2025-10-05,0,
5985,2,7,OUT,SALE,4,2025-10-06,0,
5986,2,7,OUT,SALE,5,2025-10-07,0,
5987,2,7,OUT,SALE,4,2025-10-08,0,
5988,2,7,OUT,SALE,5,2025-10-09,0,
5989,2,7,OUT,SALE,4,2025-10-10,0,
5990,2,7,OUT,SALE,6,2025-10-11,0,
5991,2,7,OUT,SALE,4,2025-10-12,0,
5992,2,7,OUT,SALE,3,2025-10-13,0,
5993,2,7,OUT,SALE,5,2025-10-14,0,
5994,2,7,OUT,SALE,3,2025-10-15,0,
5995,2,7,OUT,SALE,4,2025-10-16,0,
5996,2,7,OUT,SALE,5,2025-10-17,0,
5997,2,7,OUT,SALE,5,2025-10-18,0,
5998,2,7,OUT,SALE,5,2025-10-19,0,
5999,2,7,OUT,SALE,4,2025-10-20,0,
6000,2,7,OUT,SALE,4,2025-10-21,0,
6001,2,7,OUT,SALE,4,2025-10-22,0,
6002,2,7,OUT,SALE,4,2025-10-23,0,
6003,2,7,OUT,SALE,4,2025-10-24,0,
6004,2,7,OUT,SALE,5,2025-10-25,0,
6005,2,7,OUT,SALE,5,2025-10-26,0,
6006,2,7,OUT,SALE,4,2025-10-27,0,
6007,2,7,OUT,SALE,4,2025-10-28,0,
6008,2,7,OUT,SALE,4,2025-10-29,0,
6009,2,7,OUT,SALE,5,2025-10-30,0,
6010,2,7,OUT,SALE,4,2025-10-31,0,
6011,2,7,OUT,SALE,3,2025-11-01,0,
6012,2,7,OUT,SALE,3,2025-11-02,0,
6013,2,7,OUT,SALE,2,2025-11-03,0,
6014,2,7,OUT,SALE,2,2025-11-04,0,
6015,2,7,OUT,SALE,1,2025-11-05,0,
6016,2,7,OUT,SALE,3,2025-11-06,0,
6017,2,7,OUT,SALE,2,2025-11-07,0,
6018,2,7,OUT,SALE,3,2025-11-08,0,
6019,2,7,OUT,SALE,3,2025-11-09,0,
6020,2,7,OUT,SALE,2,2025-11-10,0,
6021,2,7,OUT,SALE,3,2025-11-11,0,
6022,2,7,OUT,SALE,3,2025-11-12,0,
6023,2,7,OUT,SALE,2,2025-11-13,0,
6024,2,7,OUT,SALE,2,2025-11-14,0,
6025,2,7,OUT,SALE,2,2025-11-15,0,
6026,2,7,OUT,SALE,3,2025-11-16,0,
6027,2,7,OUT,SALE,2,2025-11-17,0,
6028,2,7,OUT,SALE,2,2025-11-18,0,
6029,2,7,OUT,SALE,2,2025-11-19,0,
6030,2,7,OUT,SALE,2,2025-11-20,0,
6031,2,7,OUT,SALE,3,2025-11-21,0,
6032,2,7,OUT,SALE,3,2025-11-22,0,
6033,2,7,OUT,SALE,3,2025-11-23,0,
6034,2,7,OUT,SALE,3,2025-11-24,0,
6035,2,7,OUT,SALE,3,2025-11-25,0,
6036,2,7,OUT,SALE,2,2025-11-26,0,
6037,2,7,OUT,SALE,3,2025-11-27,0,
6038,2,7,OUT,SALE,6,2025-11-28,0,
6039,2,7,OUT,SALE,4,2025-11-29,0,
6040,2,7,OUT,SALE,6,2025-11-30,0,
6041,2,7,OUT,SALE,1,2025-12-01,0,
6042,2,7,OUT,SALE,1,2025-12-02,0,
6043,2,7,OUT,SALE,1,2025-12-03,0,
6044,2,7,OUT,SALE,1,2025-12-04,0,
6045,2,7,OUT,SALE,1,2025-12-05,0,
6046,2,7,OUT,SALE,1,2025-12-06,0,
6047,2,7,OUT,SALE,1,2025-12-07,0,
6048,2,7,OUT,SALE,1,2025-12-08,0,
6049,2,7,OUT,SALE,1,2025-12-09,0,
6050,2,7,OUT,SALE,1,2025-12-10,0,
6051,2,7,OUT,SALE,1,2025-12-11,0,
6052,2,7,OUT,SALE,1,2025-12-12,0,
6053,2,7,OUT,SALE,1,2025-12-13,0,
6054,2,7,OUT,SALE,1,2025-12-14,0,
6055,2,7,OUT,SALE,1,2025-12-15,0,
6056,2,7,OUT,SALE,1,2025-12-16,0,
6057,2,7,OUT,SALE,1,2025-12-17,0,
6058,2,7,OUT,SALE,1,2025-12-18,0,
6059,2,7,OUT,SALE,1,2025-12-19,0,
6060,2,7,OUT,SALE,1,2025-12-20,0,
6061,2,7,OUT,SALE,9999,2025-12-21,1,DATA_ERROR
6062,2,7,OUT,SALE,1,2025-12-22,0,
6063,2,7,OUT,SALE,1,2025-12-23,0,
6064,2,7,OUT,SALE,1,2025-12-24,0,
6065,2,7,OUT,SALE,2,2025-12-25,0,
6066,2,7,OUT,SALE,9999,2025-12-26,1,DATA_ERROR
6067,2,7,OUT,SALE,1,2025-12-27,0,
6068,2,7,OUT,SALE,1,2025-12-28,0,
6069,2,7,OUT,SALE,1,2025-12-29,0,
6070,2,7,OUT,SALE,1,2025-12-30,0,
6071,2,7,OUT,SALE,1,2025-12-31,0,
6072,2,8,OUT,SALE,2,2025-01-01,0,
6073,2,8,OUT,SALE,1,2025-01-02,0,
6074,2,8,OUT,SALE,1,2025-01-03,0,
6075,2,8,OUT,SALE,2,2025-01-04,0,
6076,2,8,OUT,SALE,1,2025-01-05,0,
6077,2,8,OUT,SALE,1,2025-01-06,0,
6078,2,8,OUT,SALE,1,2025-01-07,0,
6079,2,8,OUT,SALE,1,2025-01-08,0,
6080,2,8,OUT,SALE,1,2025-01-09,0,
6081,2,8,OUT,SALE,1,2025-01-10,0,
6082,2,8,OUT,SALE,2,2025-01-11,0,
6083,2,8,OUT,SALE,2,2025-01-12,0,
6084,2,8,OUT,SALE,1,2025-01-13,0,
6085,2,8,OUT,SALE,2,2025-01-14,0,
6086,2,8,OUT,SALE,1,2025-01-15,0,
6087,2,8,OUT,SALE,1,2025-01-16,0,
6088,2,8,OUT,SALE,1,2025-01-17,0,
6089,2,8,OUT,SALE,2,2025-01-18,0,
6090,2,8,OUT,SALE,2,2025-01-19,0,
6091,2,8,OUT,SALE,1,2025-01-20,0,
6092,2,8,OUT,SALE,2,2025-01-21,0,
6093,2,8,OUT,SALE,2,2025-01-22,0,
6094,2,8,OUT,DAMAGE,6,2025-01-23,1,THEFT_SPIKE
6095,2,8,OUT,SALE,1,2025-01-24,0,
6096,2,8,OUT,SALE,3,2025-01-25,0,
6097,2,8,OUT,SALE,3,2025-01-26,0,
6098,2,8,OUT,SALE,3,2025-01-27,0,
6099,2,8,OUT,SALE,2,2025-01-28,0,
6100,2,8,OUT,SALE,2,2025-01-29,0,
6101,2,8,OUT,SALE,1,2025-01-30,0,
6102,2,8,OUT,SALE,1,2025-01-31,0,
6103,2,8,OUT,SALE,2,2025-02-01,0,
6104,2,8,OUT,SALE,2,2025-02-02,0,
6105,2,8,OUT,SALE,2,2025-02-03,0,
6106,2,8,OUT,SALE,2,2025-02-04,0,
6107,2,8,OUT,SALE,3,2025-02-05,0,
6108,2,8,OUT,SALE,3,2025-02-06,0,
6109,2,8,OUT,SALE,2,2025-02-07,0,
6110,2,8,OUT,SALE,2,2025-02-08,0,
6111,2,8,OUT,SALE,2,2025-02-09,0,
6112,2,8,OUT,SALE,2,2025-02-10,0,
6113,2,8,OUT,SALE,2,2025-02-11,0,
6114,2,8,OUT,SALE,2,2025-02-12,0,
6115,2,8,OUT,SALE,2,2025-02-13,0,
6116,2,8,OUT,SALE,2,2025-02-14,0,
6117,2,8,OUT,SALE,3,2025-02-15,0,
6118,2,8,OUT,SALE,3,2025-02-16,0,
6119,2,8,OUT,SALE,2,2025-02-17,0,
6120,2,8,OUT,SALE,2,2025-02-18,0,
6121,2,8,OUT,SALE,2,2025-02-19,0,
6122,2,8,OUT,SALE,2,2025-02-20,0,
6123,2,8,OUT,SALE,2,2025-02-21,0,
6124,2,8,OUT,SALE,3,2025-02-22,0,
6125,2,8,OUT,SALE,3,2025-02-23,0,
6126,2,8,OUT,SALE,2,2025-02-24,0,
6127,2,8,OUT,SALE,2,2025-02-25,0,
6128,2,8,OUT,SALE,2,2025-02-26,0,
6129,2,8,OUT,SALE,3,2025-02-27,0,
6130,2,8,OUT,SALE,3,2025-02-28,0,
6131,2,8,OUT,SALE,6,2025-03-01,0,
6132,2,8,OUT,SALE,7,2025-03-02,0,
6133,2,8,OUT,DAMAGE,49,2025-03-03,1,THEFT_SPIKE
6134,2,8,OUT,SALE,5,2025-03-04,0,
6135,2,8,OUT,SALE,6,2025-03-05,0,
6136,2,8,OUT,SALE,5,2025-03-06,0,
6137,2,8,OUT,SALE,5,2025-03-07,0,
